id;grammar;lemma_id
H6635b-001;Art | N-cp;H6635b
H6635b-002;N-cp;H6635b
H6639-001;Adj-fs;H6639
H6643a-001;Prep-l | N-ms;H6643a
H6643a-002;N-msc;H6643a
H6643a-003;Conj-w | N-msc;H6643a
H6643a-004;Art | N-ms;H6643a
H6643a-005;N-ms;H6643a
H6643b-001;Prep-l | N-ms;H6643b
H6643b-002;Conj-w, Prep-k | N-mp;H6643b
H6643b-003;Conj-w | N-ms;H6643b
H6643b-004;Art | N-mp;H6643b
H6643b-005;Prep-k | N-ms;H6643b
H6643b-006;Prep-b | N-fp;H6643b
H6643b-007;Art | N-ms;H6643b
H6643b-008;Prep-k, Art | N-ms;H6643b
H6658a-001;V-Qal-Prtcpl-ms;H6658a
H6658a-002;V-Qal-Perf-3ms;H6658a
H6658b-001;V-Nifal-Perf-3cp;H6658b
H6670a-001;Conj-w | V-Qal-Imp-mp;H6670a
H6670a-002;V-Qal-Perf-3cp;H6670a
H6670a-003;V-Qal-Perf-3fs;H6670a
H6670a-004;V-Qal-Imperf-3mp;H6670a
H6670a-005;Conj-w | V-Qal-ConjImperf-2fs;H6670a
H6670a-006;V-Qal-Imp-fs;H6670a
H6670a-007;Conj-w | V-Qal-Imp-fs;H6670a
H6670b-001;Prep-l | V-Hifil-Inf;H6670b
H6672a-001;Prep-b, Art | N-md;H6672a
H6672a-002;Conj-w, Prep-m | N-mp;H6672a
H6672a-003;Conj-w | N-mp;H6672a
H6672a-004;Prep-b, Art | N-mp;H6672a
H6672a-005;Art | N-mp;H6672a
H6672a-006;N-mp;H6672a
H6672a-007;Prep-k, Art | N-mp;H6672a
H6672b-001;N-fs;H6672b
H6674-003;N-fsc | 3mp;H6674
H6677a-001;N-msc | 3mp;H6677a
H6677a-002;N-msc;H6677a
H6677a-003;N-msc | 2ms;H6677a
H6677a-004;N-mpc | 2mp;H6677a
H6677a-005;N-ms;H6677a
H6677a-006;N-msc | 2fs;H6677a
H6677a-007;N-msc | 1cs;H6677a
H6677a-008;Prep-b | N-ms;H6677a
H6677a-009;Prep-b | N-msc | 3ms;H6677a
H6677a-010;N-msc | 1cp;H6677a
H6677a-011;Prep-b | N-mpc;H6677a
H6677a-012;N-mpc | 3mp;H6677a
H6677a-013;Prep-l | N-mpc;H6677a
H6677a-014;N-mpc | 3ms;H6677a
H6677a-015;N-mpc;H6677a
H6677a-016;N-msc | 3ms;H6677a
H6677b-001;Prep-m | N-mpc | 2fs;H6677b
H6679a-001;Conj-w | V-Qal-ConjPerf-3cp | 3mp;H6679a
H6679a-002;Prep-l | V-Qal-Inf;H6679a
H6679a-003;V-Qal-Imperf-2ms;H6679a
H6679a-004;V-Piel-Imperf-2fp;H6679a
H6679a-005;V-Qal-InfAbs;H6679a
H6679a-006;V-Qal-Imperf-2ms | 1cs;H6679a
H6679a-007;V-Piel-Prtcpl-fp;H6679a
H6679a-008;V-Qal-Imperf-3ms;H6679a
H6679a-009;V-Qal-Imperf-3ms | 3mse;H6679a
H6679a-010;Prep-l | V-Piel-Inf;H6679a
H6679a-011;V-Qal-Imperf-3mp;H6679a
H6679a-012;V-Qal-Perf-3cp | 1cs;H6679a
H6679a-013;V-Qal-Imperf-3fs;H6679a
H6679a-014;V-Qal-Perf-3cp;H6679a
H6679a-015;Conj-w | V-Qal-Imp-ms | 3fs;H6679a
H6679a-016;Art | V-Qal-Prtcpl-ms;H6679a
H6679b-001;V-Hitpael-Perf-1cp;H6679b
H6692a-001;Conj-w | V-Qal-ConjImperf-3mp;H6692a
H6692a-002;V-Qal-Perf-3ms;H6692a
H6692a-003;V-Hifil-Imperf-3ms;H6692a
H6692a-004;Conj-w | V-Hifil-ConsecImperf-3ms;H6692a
H6692a-005;Conj-w | V-Qal-ConsecImperf-3mp;H6692a
H6692a-006;V-Qal-Imperf-3ms;H6692a
H6692b-001;V-Hifil-Prtcpl-ms;H6692b
H6695a-001;Conj-w, Prep-b | N-msc;H6695a
H6695b-001;Conj-w | N-fs;H6695b
H6695b-002;N-fs;H6695b
H6696a-001;V-Qal-Perf-2ms | 1cs;H6696a
H6696a-002;Conj-w | V-Qal-ConjPerf-2ms;H6696a
H6696a-003;V-Qal-Imperf-1cp;H6696a
H6696a-004;Conj-w | V-Qal-ConsecImperf-3ms;H6696a
H6696a-005;Prep-l | V-Qal-Inf;H6696a
H6696a-006;V-Qal-Imp-fs;H6696a
H6696a-007;Conj-w | V-Qal-ConsecImperf-3mp;H6696a
H6696a-008;Conj-w | V-Hifil-ConsecImperf-3ms;H6696a
H6696a-009;V-Hifil-Imperf-3ms;H6696a
H6696a-010;V-Qal-Prtcpl-mp;H6696a
H6696a-011;Conj-w | V-Qal-ConjPerf-1cs;H6696a
H6696a-012;V-Qal-Imperf-2ms;H6696a
H6696a-013;Art | V-Qal-Prtcpl-mp;H6696a
H6696b-001;V-Qal-Imperf-2ms | 3mp;H6696b
H6696b-002;V-Qal-Imperf.Jus-2ms;H6696b
H6696b-003;Art | V-Qal-Prtcpl-mp;H6696b
H6696b-004;Conj-w | V-Qal-ConjPerf-1cs;H6696b
H6696c-001;Conj-w | V-Qal-ConsecImperf-3ms;H6696c
H6699-005;Conj-w | N-msc | 3mp;H6699
H6718a-001;Prep-m | N-msc | 1cs;H6718a
H6718a-002;N-msc | 3ms;H6718a
H6718a-003;Prep-m | N-msc | 3ms;H6718a
H6718a-004;N-msc;H6718a
H6718a-005;N-ms;H6718a
H6718a-006;Prep-m | N-msc;H6718a
H6718b-001;Prep-m | N-msc | 3mp;H6718b
H6718b-002;N-msc | 3fs;H6718b
H6718b-003;N-ms;H6718b
H6718b-004;N-msc | 3ms;H6718b
H6720-004;N-ms;H6720
H6731a-001;Prep-k | N-ms;H6731a
H6731a-002;N-mp;H6731a
H6731a-003;Prep-k | N-msc;H6731a
H6731a-004;N-ms;H6731a
H6731a-005;N-msc;H6731a
H6731a-006;Conj-w | N-ms;H6731a
H6731b-001;N-ms;H6731b
H6735a-001;Conj-w | N-msc;H6735a
H6735a-002;Conj-w | N-ms;H6735a
H6735a-003;N-mpc | 2fs;H6735a
H6735a-004;N-ms;H6735a
H6735a-005;N-mp;H6735a
H6735b-001;N-msc | 3fs;H6735b
H6735c-001;N-mpc | 3fs;H6735c
H6735c-002;N-mp;H6735c
H6735c-003;Prep-k | N-mpc;H6735c
H6735c-004;N-mpc | 1cs;H6735c
H6743a-001;V-Qal-Imperf-3ms;H6743a
H6743a-002;Conj-w | V-Qal-ConsecImperf-3fs;H6743a
H6743a-003;Conj-w | V-Qal-ConjPerf-3cp;H6743a
H6743a-004;Conj-w | V-Qal-ConjPerf-3fs;H6743a
H6743b-001;V-Qal-Imp-ms;H6743b
H6743b-002;Conj-w | V-Hifil-Imp-ms | 3fs;H6743b
H6743b-003;V-Hifil-Perf-3ms;H6743b
H6743b-004;Conj-w | V-Hifil-ConsecImperf-3mp;H6743b
H6743b-005;V-Hifil-Imperf-3fs;H6743b
H6743b-006;Conj-w | V-Hifil-ConjPerf-3ms;H6743b
H6743b-007;V-Qal-Perf-3fs;H6743b
H6743b-008;V-Hifil-Imp-ms | 3fs;H6743b
H6743b-009;V-Hifil-Prtcpl-ms;H6743b
H6743b-010;V-Hifil-Imperf-2ms;H6743b
H6743b-011;V-Hifil-Imperf-3ms;H6743b
H6743b-012;Conj-w | V-Hifil-ConjImperf-3mp;H6743b
H6743b-013;Conj-w | V-Hifil-ConjPerf-2ms;H6743b
H6743b-014;Conj-w | V-Hifil-Imp-mp;H6743b
H6743b-015;Conj-w | V-Qal-ConsecImperf-2fs;H6743b
H6743b-016;V-Hifil-Perf-3ms | 3ms;H6743b
H6743b-017;V-Qal-Imperf-3fs;H6743b
H6743b-018;Conj-w | V-Hifil-ConjPerf-3fs;H6743b
H6743b-019;Conj-w | V-Hifil-ConsecImperf-3ms;H6743b
H6743b-020;V-Hifil-Imperf-2fs;H6743b
H6743b-021;V-Hifil-Imperf-2mp;H6743b
H6743b-022;Prep-b | V-Hifil-Prtcpl-msc;H6743b
H6743b-023;V-Qal-Imperf-3ms;H6743b
H6743b-024;Conj-w | V-Hifil-Imp-ms;H6743b
H6756a-001;Prep-b | N-proper-fs;H6756a
H6756a-002;N-proper-fs;H6756a
H6756b-001;N-proper-ms;H6756b
H6767a-001;N-msc;H6767a
H6767b-001;Conj-w, Prep-b | N-msc;H6767b
H6767c-001;Art | N-ms;H6767c
H6767d-001;Conj-w, Prep-b | N-mp;H6767d
H6767d-002;Prep-b | N-mpc;H6767d
H6781a-001;Art | N-mp;H6781a
H6781a-002;Conj-w, Art | N-mp;H6781a
H6781a-003;Conj-w | N-ms;H6781a
H6781a-004;N-mp;H6781a
H6781b-001;N-msc;H6781b
H6793a-001;Prep-b | N-fp;H6793a
H6793b-001;Prep-k | N-fsc;H6793b
H6793c-001;Prep-b | N-fs;H6793c
H6793c-002;N-fp;H6793c
H6793c-003;Conj-w | N-fs;H6793c
H6793c-004;N-fs;H6793c
H6793c-005;Art | N-fs;H6793c
H6793c-006;Prep-k, Art | N-fs;H6793c
H6800a-001;Conj-w | V-Hifil-InfAbs;H6800a
H6800b-001;Adj-mp;H6800b
H6801-004;Conj-w | N-msc;H6801
H6807a-001;N-fs;H6807a
H6807a-002;Art | N-fs;H6807a
H6807b-001;Conj-w, Art | N-fp;H6807b
H6836-001;Prep-b | N-fsc | 1cp;H6836
H6844-001;Art | N-fs;H6844
H6848a-001;N-ms;H6848a
H6848b-001;N-ms;H6848b
H6848b-002;Conj-w, Prep-k | N-ms;H6848b
H6848b-003;N-mp;H6848b
H6862a-001;Adj-fs;H6862a
H6862a-002;V-Qal-Prtcpl-ms;H6862a
H6862a-003;V-Qal-Perf-3ms;H6862a
H6862a-004;Adj-ms;H6862a
H6862b-001;Adj-ms;H6862b
H6862b-002;Prep-b, Art | Adj-ms;H6862b
H6862b-003;V-Qal-Perf-3ms;H6862b
H6862b-004;Prep-m | Adj-ms;H6862b
H6862b-005;Adj-msc;H6862b
H6862b-006;Prep-b | Adj-msc;H6862b
H6862b-007;Prep-m | N-ms;H6862b
H6862c-001;N-ms;H6862c
H6862c-002;Art | Adj-ms;H6862c
H6862c-003;Prep-k | N-ms;H6862c
H6862c-004;N-mpc | 2fs;H6862c
H6862c-005;Prep-l | N-mpc | 2ms;H6862c
H6862c-006;N-mpc;H6862c
H6862c-007;Prep-l | N-mpc | 3ms;H6862c
H6862c-008;Prep-m | N-mpc | 3ms;H6862c
H6862c-009;Conj-w | N-mpc | 1cs;H6862c
H6862c-010;Prep-k | N-mpc | 3ms;H6862c
H6862c-011;Conj-w | N-mpc | 3mp;H6862c
H6862c-012;N-mpc | 3ms;H6862c
H6862c-013;Prep-m | N-mpc | 1cs;H6862c
H6862c-014;Prep-m | N-mpc | 1cp;H6862c
H6862c-015;Prep-b | N-mpc | 3ms;H6862c
H6862c-016;N-mpc | 3mp;H6862c
H6862c-017;Adj-ms;H6862c
H6862c-018;N-msc | 1cs;H6862c
H6862c-019;Prep-l | N-mpc | 1cs;H6862c
H6862c-020;N-mp;H6862c
H6862c-021;N-mpc | 1cs;H6862c
H6862c-022;Art | N-ms;H6862c
H6862c-023;Prep-l | N-mpc | 1cp;H6862c
H6862c-024;Conj-w | V-Qal-Prtcpl-mpc;H6862c
H6862c-025;N-mpc | 2ms;H6862c
H6862c-026;N-mpc | 3fs;H6862c
H6862c-027;N-mpc | 1cp;H6862c
H6862c-028;V-Qal-Perf-3ms;H6862c
H6862d-001;Prep-k, Art | N-ms;H6862d
H6867a-001;Adj-fs;H6867a
H6867b-001;N-fsc;H6867b
H6869a-001;N-fs;H6869a
H6869b-001;Prep-m | N-fsc | 3ms;H6869b
H6869b-002;Prep-b, Art | N-fs;H6869b
H6869b-003;Prep-b | N-fs;H6869b
H6869b-004;N-fsc | 1cs;H6869b
H6869b-005;Conj-w | N-fs;H6869b
H6869b-006;Prep-b, Art | N-fs | 3fs;H6869b
H6869b-007;Art | N-fp;H6869b
H6869b-008;N-fs;H6869b
H6869b-009;Conj-w, Prep-b | N-fs;H6869b
H6869b-010;Prep-m | N-fs;H6869b
H6869b-011;Conj-w | N-fp;H6869b
H6869b-012;Prep-m | N-fp;H6869b
H6869b-013;N-fsc | 3mp;H6869b
H6869b-014;N-fsc | 2mp;H6869b
H6869b-015;N-fpc;H6869b
H6869b-016;Prep-b | N-fp;H6869b
H6869b-017;Conj-w | N-fpc | 2mp;H6869b
H6869b-018;Art | N-fs;H6869b
H6869b-019;Prep-l | N-fs;H6869b
H6869b-020;N-fsc;H6869b
H6869b-021;Prep-b | N-fpc;H6869b
H6869b-022;N-fpc | 3mp;H6869b
H6869b-023;N-fpc | 3ms;H6869b
H6869b-024;Prep-m | N-fsc | 1cp;H6869b
H6869b-025;N-fp;H6869b
H6869c-001;N-fsc | 3fs;H6869c
H6872a-001;Prep-b | N-msc;H6872a
H6872a-002;N-mpc;H6872a
H6872a-003;N-ms;H6872a
H6872a-004;Prep-b | N-ms;H6872a
H6872a-005;N-msc;H6872a
H6872b-001;N-ms;H6872b
H6872c-001;N-proper-ms;H6872c
H6887a-001;Conj-w | V-Qal-ConjPerf-2ms;H6887a
H6887a-002;Conj-w | V-Qal-ConsecImperf-3ms;H6887a
H6887b-001;Conj-w | V-Hifil-ConjPerf-1cs;H6887b
H6887b-002;V-Hifil-Inf;H6887b
H6887b-003;Conj-w, Prep-k | V-Hifil-Inf;H6887b
H6887b-004;V-Hifil-Imperf-3ms;H6887b
H6887b-005;V-Qal-Perf-3ms;H6887b
H6887b-006;Conj-w | V-Hifil-ConjPerf-3ms;H6887b
H6887b-007;V-Qal-Prtcpl-ms;H6887b
H6887b-008;V-Qal-QalPassPrtcpl-ms;H6887b
H6887b-009;Conj-w | V-Pual-Prtcpl-mp;H6887b
H6887b-010;V-Qal-QalPassPrtcpl-fp;H6887b
H6887b-011;Prep-k | V-Qal-Inf;H6887b
H6887b-012;V-Qal-Imp-ms;H6887b
H6887b-013;V-Qal-Perf-3fs;H6887b
H6887b-014;V-Qal-QalPassPrtcpl-fs;H6887b
H6887c-001;V-Hifil-Prtcpl-fs;H6887c
H6887d-001;V-Qal-Prtcpl-ms;H6887d
H6887d-002;V-Qal-Prtcpl-mpc | 1cs;H6887d
H6887d-003;V-Qal-Prtcpl-mpc | 2ms;H6887d
H6887d-004;V-Qal-Perf-3cp | 1cs;H6887d
H6887d-005;V-Qal-Prtcpl-mp;H6887d
H6887d-006;V-Qal-Prtcpl-mpc | 3ms;H6887d
H6887d-007;V-Qal-Prtcpl-msc | 1cs;H6887d
H6887d-008;Art | V-Qal-Prtcpl-ms;H6887d
H6887d-009;Conj-w | V-Qal-ConjPerf-3cp;H6887d
H6887d-010;V-Qal-Prtcpl-mpc;H6887d
H6887d-011;V-Qal-InfAbs;H6887d
H6887d-012;V-Qal-Imperf-3ms;H6887d
H6887e-001;Prep-l | V-Qal-Inf;H6887e
H6892a-001;N-msc | 3ms;H6892a
H6892b-001;N-ms;H6892b
H6892b-002;Prep-b | N-msc | 3ms;H6892b
H6895-007;Conj-w | V-Qal-ConsecImperf-1cs;H6895
H6905-001;Pd | N-ms;H6905
H6924a-001;Prep-m | N-ms;H6924a
H6924a-002;Prep-k | N-ms;H6924a
H6924a-003;N-ms;H6924a
H6924a-004;N-msc;H6924a
H6924a-005;Conj-w | N-ms;H6924a
H6924a-006;Art | N-ms;H6924a
H6924a-007;Conj-w, Prep-m | N-ms;H6924a
H6924a-008;Prep-m | N-msc;H6924a
H6924a-009;Prep-m | N-mpc;H6924a
H6924b-001;Adv | 3fs;H6924b
H6924b-002;Conj-w | Adv | 3fs;H6924b
H6957a-001;Prep-l | N-ms;H6957a
H6957a-002;N-ms;H6957a
H6957b-001;Conj-w | N-ms;H6957b
H6957b-002;N-ms;H6957b
H6957b-003;N-msc;H6957b
H6957b-004;N-msc | 3mp;H6957b
H6957b-005;Prep-l | N-ms;H6957b
H6957b-006;Prep-b, Art | N-ms;H6957b
H6960a-001;Conj-w | V-Piel-Imp-ms;H6960a
H6960a-002;V-Piel-Imperf-3mp;H6960a
H6960a-003;Conj-w | V-Piel-ConjPerf-2mp;H6960a
H6960a-004;V-Piel-InfAbs;H6960a
H6960a-005;V-Piel-Imperf-1cs;H6960a
H6960a-006;V-Piel-Perf-3cp;H6960a
H6960a-007;V-Piel-Perf-1cp;H6960a
H6960a-008;V-Qal-Prtcpl-mpc | 2ms;H6960a
H6960a-009;V-Piel-Imperf.Jus-3ms;H6960a
H6960a-010;Conj-w | V-Piel-ConsecImperf-1cs;H6960a
H6960a-011;V-Piel-Perf-3fs;H6960a
H6960a-012;V-Qal-Prtcpl-mpc | 1cs;H6960a
H6960a-013;V-Piel-Imp-ms;H6960a
H6960a-014;V-Piel-Imperf-3ms;H6960a
H6960a-015;Conj-w | V-Piel-ConjImperf-1cp;H6960a
H6960a-016;V-Piel-Perf-1cs;H6960a
H6960a-017;V-Piel-Perf-1cs | 2ms;H6960a
H6960a-018;Conj-w | V-Piel-ConjImperf.h-1cs;H6960a
H6960a-019;Conj-w | V-Piel-ConsecImperf-3ms;H6960a
H6960a-020;V-Piel-Imperf-1cp;H6960a
H6960a-021;Pro-r | V-Piel-Perf-1cp | 3ms;H6960a
H6960a-022;Prep-l | V-Qal-Prtcpl-msc | 3ms;H6960a
H6960a-023;Conj-w | V-Piel-ConjPerf-1cs;H6960a
H6960a-024;Conj-w | V-Qal-Prtcpl-mpc;H6960a
H6960a-025;V-Piel-Perf-1cp | 2ms;H6960a
H6960b-001;V-Nifal-Imperf-3mp;H6960b
H6960b-002;V-Piel-Imperf-3mp;H6960b
H6960b-003;Conj-w | V-Nifal-ConjPerf-3cp;H6960b
H6963a-001;Conj-w, Art | N-mp;H6963a
H6963a-002;Prep | N-msc;H6963a
H6963a-003;Prep-m | N-mpc;H6963a
H6963a-004;Prep-b | N-msc;H6963a
H6963a-005;N-mp;H6963a
H6963a-006;Prep-b | N-msc | 3mp;H6963a
H6963a-007;Prep-l | N-ms;H6963a
H6963a-008;Prep-l | N-msc | 1cs;H6963a
H6963a-009;Prep-l | N-msc | 3mp;H6963a
H6963a-010;Prep-b | N-ms;H6963a
H6963a-011;Prep-b | N-msc | 1cp;H6963a
H6963a-012;N-mpc;H6963a
H6963a-013;N-msc | 1cs;H6963a
H6963a-014;N-msc | 3fs;H6963a
H6963a-015;Prep-b | N-msc | 1cs;H6963a
H6963a-016;Conj-w | N-msc;H6963a
H6963a-017;Conj-w | N-msc | 1cs;H6963a
H6963a-018;Prep-k | N-msc;H6963a
H6963a-019;Prep-l | N-msc | 2ms;H6963a
H6963a-020;Conj-w | N-msc | 3fs;H6963a
H6963a-021;Prep-b | N-msc | 3fs;H6963a
H6963a-022;Conj-w, Prep-l | N-msc | 1cs;H6963a
H6963a-023;Conj-w, Prep-b | N-msc;H6963a
H6963a-024;N-msc | 2mp;H6963a
H6963a-025;Art | N-msc | 2ms;H6963a
H6963a-026;N-msc | 2ms;H6963a
H6963a-027;Prep-m | N-msc | 3mp;H6963a
H6963a-028;N-msc | 1cp;H6963a
H6963a-029;Conj-w, Art | N-ms;H6963a
H6963a-030;N-msc | 2fs;H6963a
H6963a-031;N-msc;H6963a
H6963a-032;N-msc | 3mp;H6963a
H6963a-033;Art | N-mp;H6963a
H6963a-034;Prep-l | N-msc;H6963a
H6963a-035;Prep-b | N-msc | 2fs;H6963a
H6963a-036;Prep-l | N-msc | 2fs;H6963a
H6963a-037;N-msc | 3fp;H6963a
H6963a-038;N-ms;H6963a
H6963a-039;Prep-b | N-msc | 2mp;H6963a
H6963a-040;Prep-b | N-msc | 3ms;H6963a
H6963a-041;Art | N-ms;H6963a
H6963a-042;Conj-w, Prep-b | N-msc | 1cs;H6963a
H6963a-043;Conj-w | N-msc | 3ms;H6963a
H6963a-044;Conj-w, Prep-b | N-msc | 3ms;H6963a
H6963a-045;Prep-m | N-msc;H6963a
H6963a-046;N-msc | 3ms;H6963a
H6963a-047;Prep-m | N-ms;H6963a
H6963a-048;Conj-w, Prep-b | N-ms;H6963a
H6963a-049;Prep-b | N-msc | 2ms;H6963a
H6963a-050;Conj-w | N-ms;H6963a
H6963b-001;Prep-m | N-msc;H6963b
H6965b-001;V-Qal-Imp-ms;H6965b
H6965b-002;V-Piel-Imp-ms | 1cs;H6965b
H6965b-003;V-Hifil-Perf-2ms | 3ms;H6965b
H6965b-004;V-Hifil-Imperf-3ms | 3mse;H6965b
H6965b-005;V-Qal-Imperf.h-1cp;H6965b
H6965b-006;Prep-b, Art | V-Qal-Prtcpl-mp;H6965b
H6965b-007;V-Piel-Imperf-1cs;H6965b
H6965b-008;V-Qal-Imperf-3ms;H6965b
H6965b-009;V-Hifil-Perf-3ms;H6965b
H6965b-010;V-Qal-Imp-fs;H6965b
H6965b-011;Conj-w, Prep-b | V-Qal-Inf;H6965b
H6965b-012;V-Qal-Imperf-2ms;H6965b
H6965b-013;Conj-w | V-Hifil-ConjPerf-1cs;H6965b
H6965b-014;Conj-w | V-Qal-ConjPerf-3ms;H6965b
H6965b-015;V-Hifil-Imperf-3ms;H6965b
H6965b-016;V-Qal-Imp-mp;H6965b
H6965b-017;V-Hifil-InfAbs;H6965b
H6965b-018;Conj-w | V-Qal-ConjImperf-3ms;H6965b
H6965b-019;V-Qal-Prtcpl-fs;H6965b
H6965b-020;V-Qal-Imperf-1cs;H6965b
H6965b-021;V-Hofal-Perf-3ms;H6965b
H6965b-022;Conj-w | V-Qal-Imp-mp;H6965b
H6965b-023;V-Hifil-Imperf-2fp;H6965b
H6965b-024;V-Qal-Inf | 1cs;H6965b
H6965b-025;Conj-w | V-Hifil-ConjPerf-3cp;H6965b
H6965b-026;V-Piel-Imperf-2ms;H6965b
H6965b-027;V-Hifil-Imperf-2ms;H6965b
H6965b-028;Conj-w | V-Hifil-ConsecImperf-3ms | 1cs;H6965b
H6965b-029;V-Hifil-Prtcpl-msc | 3fs;H6965b
H6965b-030;V-Qal-Imperf-3mp | Pn;H6965b
H6965b-031;Conj-w | V-Qal-ConsecImperf-1cs;H6965b
H6965b-032;Conj-w | V-Hifil-ConsecImperf-1cs;H6965b
H6965b-033;Conj-w | V-Qal-ConjPerf-3cp;H6965b
H6965b-034;V-Hifil-Imperf-1cs;H6965b
H6965b-035;Conj-w | V-Qal-ConjImperf-3mp;H6965b
H6965b-036;Conj-w | V-Hitpael-Prtcpl-msc | 1cs;H6965b
H6965b-037;V-Hifil-Imp-ms;H6965b
H6965b-038;V-Qal-InfAbs;H6965b
H6965b-039;V-Qal-Imperf.Cohort-1cs;H6965b
H6965b-040;Conj-w | V-Qal-ConjImperf.Cohort-1cs;H6965b
H6965b-041;V-Qal-Perf-3cp;H6965b
H6965b-042;Conj-w, Prep-l | V-Hifil-Inf;H6965b
H6965b-043;V-Hifil-Imperf.Jus-3ms;H6965b
H6965b-044;Prep-m | V-Hitpael-Prtcpl-mpc | 1cs;H6965b
H6965b-045;V-Qal-Perf-1cp;H6965b
H6965b-046;V-Qal-Imperf-1cp;H6965b
H6965b-047;V-Hifil-Imperf-3mp;H6965b
H6965b-048;Art | V-Qal-Prtcpl-mp;H6965b
H6965b-049;V-Qal-Prtcpl-mpc | 3ms;H6965b
H6965b-050;V-Qal-Imperf-2mp;H6965b
H6965b-051;Conj-w | V-Hifil-ConsecImperf-3mp;H6965b
H6965b-052;Conj-w | V-Qal-ConjPerf-2ms;H6965b
H6965b-053;V-Piel-Perf-3cp;H6965b
H6965b-054;V-Hifil-Perf-1cs;H6965b
H6965b-055;V-Hifil-Imperf-3ms | 3fse;H6965b
H6965b-056;Conj-w | V-Qal-Imp-ms | 3fs;H6965b
H6965b-057;V-Hifil-Prtcpl-ms;H6965b
H6965b-058;V-Qal-Imperf-3fs;H6965b
H6965b-059;V-Qal-Perf-3fs;H6965b
H6965b-060;Conj-w | V-Qal-ConjPerf-3fs;H6965b
H6965b-061;Conj-w | V-Hifil-ConsecImperf-2ms;H6965b
H6965b-062;Conj-w | V-Hifil-ConsecImperf-3ms;H6965b
H6965b-063;V-Qal-Imp-fp;H6965b
H6965b-064;Conj-w | V-Qal-ConsecImperf-3ms;H6965b
H6965b-065;Conj-w | V-Qal-ConjImperf.Cohort-1cp;H6965b
H6965b-066;Prep-l | V-Hifil-Inf | 3ms;H6965b
H6965b-067;Pro-r | V-Qal-Perf-1cs;H6965b
H6965b-068;Conj-w, Prep-b | V-Qal-Inf | 3fs;H6965b
H6965b-069;Prep-b | V-Qal-Prtcpl-mpc | 3mp;H6965b
H6965b-070;V-Hifil-Imperf-3ms | 1cp;H6965b
H6965b-071;V-Qal-Prtcpl-mpc | 1cs;H6965b
H6965b-072;V-Qal-Perf-2mp;H6965b
H6965b-073;V-Hifil-Inf;H6965b
H6965b-074;V-Qal-Prtcpl-mpc | 1cp;H6965b
H6965b-075;Conj-w | V-Hifil-ConjPerf-1cp;H6965b
H6965b-076;V-Qal-Perf-3ms;H6965b
H6965b-077;V-Piel-Perf-3ms;H6965b
H6965b-078;Conj-w | V-Qal-Inf | 1cs;H6965b
H6965b-079;V-Hifil-Imp-mp;H6965b
H6965b-080;V-Qal-Imperf-3mp;H6965b
H6965b-081;Prep-m | V-Hitpael-Prtcpl-mp;H6965b
H6965b-082;Prep-l | V-Hifil-Inf;H6965b
H6965b-083;Conj-w | V-Qal-Imperf.Cohort-1cp;H6965b
H6965b-084;Conj-w | V-Hifil-Prtcpl-ms;H6965b
H6965b-085;Conj-w | V-Hifil-ConjPerf-3ms;H6965b
H6965b-086;Conj-w | V-Qal-ConsecImperf-3fs;H6965b
H6965b-087;Prep-l | V-Piel-Inf;H6965b
H6965b-088;V-Qal-Imp-ms | 3fs;H6965b
H6965b-089;V-Qal-Inf;H6965b
H6965b-090;Conj-w | V-Qal-ConsecImperf-3mp;H6965b
H6965b-091;V-Qal-Prtcpl-mpc | 2ms;H6965b
H6965b-092;V-Qal-Perf-2ms;H6965b
H6965b-093;Conj-w | V-Hifil-ConjPerf-2ms;H6965b
H6965b-094;Conj-w | V-Qal-ConjImperf.Jus-3ms;H6965b
H6965b-095;Conj-w | V-Qal-Imp-ms;H6965b
H6965b-096;Conj-w | V-Hifil-ConsecImperf-3ms | 3fs;H6965b
H6965b-097;Conj-w | V-Hifil-ConjPerf-2ms | 3ms;H6965b
H6965b-098;Prep-b | V-Qal-Inf;H6965b
H6965b-099;V-Hifil-Imperf-3mp | Pn;H6965b
H6965b-100;Conj-w, Prep-b | V-Qal-Inf | 2ms;H6965b
H6965b-101;Prep-b | V-Qal-Inf | 3ms;H6965b
H6965b-102;V-Piel-Imperf-3mp;H6965b
H6965b-103;Conj-w, Prep-m | V-Qal-Prtcpl-mpc | 1cs;H6965b
H6965b-104;V-Piel-Imperf-3ms;H6965b
H6965b-105;V-Hitpael-Prtcpl-fs;H6965b
H6965b-106;V-Hifil-Imperf-3ms | 2ms;H6965b
H6965b-107; Conj-w | V-Qal-ConsecImperf-3ms;H6965b
H6965b-108;V-Hifil-Inf | 3ms;H6965b
H6965b-109;Conj-w | V-Hifil-Imp-ms;H6965b
H6965b-110;V-Hifil-Imperf-2mp;H6965b
H6965b-111;Conj-w | V-Piel-ConsecImperf-1cs | 3fs;H6965b
H6965b-112;V-Qal-Prtcpl-mp;H6965b
H6965b-113;V-Hifil-Perf-3cp;H6965b
H6965b-114;Prep-l | V-Qal-Inf;H6965b
H6965b-115;Conj-w | V-Hifil-Imp-ms | 1cs;H6965b
H6965b-116;Conj-w | V-Qal-ConjPerf-1cs;H6965b
H6965b-117;V-Qal-Perf-1cs;H6965b
H6969-006;Conj-w | V-Piel-ConjPerf-3cp | 3fs;H6969
H6978-002;"";H6978
H6979a-001;V-Qal-Perf-1cs;H6979a
